,person_id,age,citizen_status,nativity_status,weekly_hours_worked,total_income,self_employed_income,wage_income,interest_income,other_income,marital_status,school_status,sex,when_last_worked,worked_last_week,language,race_native_american,race_asian,race_black,race_native_hawaiian,race_pacific_islander,race_white,race_other,household_id,Predicted_uninsured,Prediction_prob
5207,33532,56,citizen_birth,native_born,40,45240.0,55.0,45092.0,28.0,65.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14468,0,0.21629846670627964
5208,33537,52,citizen_birth,native_born,50,80159.0,16.0,80054.0,55.0,34.0,married,public_school,M,in_last_year,worked,English,0,0,0,0,0,1,0,14471,0,0.1179646338806174
5209,33538,49,citizen_birth,native_born,45,35212.0,47.0,35064.0,41.0,60.0,married,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,14471,0,0.3263080331122424
5210,33544,47,citizen_birth,native_born,0,9001.0,50.0,95.0,3.0,8853.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,14475,1,0.5415245745048146
5211,33545,48,citizen_birth,native_born,40,56201.0,12.0,56062.0,63.0,64.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14476,0,0.2894365734657741
5212,33546,48,citizen_birth,native_born,40,58287.0,55.0,58100.0,41.0,91.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14476,0,0.18863621786340712
5213,33547,22,citizen_birth,native_born,0,152.0,20.0,39.0,41.0,52.0,never_married,public_school,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14476,0,0.40169878208754234
5214,33554,64,citizen_birth,native_born,45,50280.0,89.0,46081.0,97.0,4013.0,widowed,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14478,0,0.2578060751512627
5215,33559,43,citizen_naturalized,foreign_born,40,68183.0,8.0,68064.0,12.0,99.0,married,not_student,F,in_last_year,worked,Spanish,0,0,0,0,0,1,0,14481,0,0.43151907641428033
5216,33560,48,citizen_naturalized,foreign_born,40,87586.0,58.0,70014.0,17442.0,72.0,married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,1,0,14481,0,0.43880230954776905
5217,33566,33,citizen_birth,native_born,40,32067.0,31.0,32012.0,20.0,4.0,married,not_student,F,in_last_year,not_reported,English,0,0,0,0,0,1,0,14484,0,0.33423592253427853
5218,33567,34,citizen_birth,native_born,45,50202.0,71.0,50073.0,49.0,9.0,married,not_student,M,in_last_year,not_reported,English,0,0,0,0,0,1,0,14484,0,0.362944786898627
5219,33578,80,citizen_birth,native_born,0,27085.0,29.0,10.0,1193.0,25853.0,widowed,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14488,0,0.402659001983879
5220,33601,25,citizen_birth,native_born,38,68149.0,48.0,68066.0,13.0,22.0,married,private_school,F,in_last_year,worked,English,0,0,0,0,0,1,0,14498,0,0.16124878891450783
5221,33602,22,citizen_birth,native_born,40,28834.0,94.0,28668.0,53.0,19.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14498,1,0.5117107281964032
5222,33603,59,citizen_birth,native_born,50,120197.0,36.0,120029.0,66.0,66.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14499,0,0.05904930015237767
5223,33608,94,citizen_birth,native_born,0,30742.0,75.0,21.0,566.0,30080.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14503,0,0.23496149819127676
5224,33609,78,citizen_birth,native_born,0,15853.0,14.0,75.0,91.0,15673.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,0,1,14504,0,0.4126533230769604
5225,33610,85,citizen_birth,native_born,0,27849.0,95.0,59.0,78.0,27617.0,widowed,not_student,F,over_five_years_ago,did_not_work,Greek,0,0,0,0,0,1,0,14505,0,0.26990639365248215
5226,33620,66,citizen_birth,native_born,0,72128.0,96.0,19.0,114.0,71899.0,married,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,14511,0,0.1671503756657285
5227,33621,48,citizen_birth,native_born,55,50323.0,41.0,50046.0,143.0,93.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14511,0,0.22393058808598382
5228,33648,40,citizen_birth,native_born,45,95248.0,50.0,95099.0,25.0,74.0,never_married,not_student,F,in_last_year,did_not_work,Spanish,0,0,0,0,0,0,1,14524,0,0.15470295605518994
5229,33673,59,citizen_birth,native_born,50,40148.0,29.0,40072.0,39.0,8.0,never_married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,1,0,14538,0,0.3707799869012143
5230,33674,77,citizen_birth,native_born,0,16405.0,73.0,97.0,5.0,16230.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14539,0,0.364363651267485
5231,33675,76,citizen_birth,native_born,0,15646.0,94.0,30.0,24.0,15498.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14539,0,0.2607055355931114
5232,33681,47,citizen_birth,native_born,37,35172.0,100.0,35001.0,42.0,29.0,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14541,0,0.24960532466263727
5233,33684,47,citizen_birth,native_born,40,264200.0,102080.0,162048.0,46.0,26.0,separated,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14543,0,0.0037186833191677326
5234,33696,38,citizen_birth,native_born,80,50196.0,40.0,50002.0,67.0,87.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14547,0,0.2632332639729947
5235,33697,41,citizen_birth,native_born,40,33222.0,2089.0,31073.0,34.0,26.0,married,private_school,M,in_last_year,worked,English,0,0,0,0,0,1,0,14547,0,0.3557373575075105
5236,33706,32,citizen_birth,native_born,50,140164.0,4.0,140028.0,39.0,93.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14551,0,0.07887885092372461
5237,33707,33,citizen_birth,native_born,60,100183.0,30.0,100054.0,93.0,6.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14551,0,0.10942866866522444
5238,33716,54,citizen_birth,native_born,2,777.0,552.0,100.0,55.0,70.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14556,0,0.39765430737792545
5239,33717,54,citizen_birth,native_born,40,42228.0,50.0,42039.0,74.0,65.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14556,0,0.3364182697316884
5240,33718,21,citizen_birth,native_born,40,25191.0,48.0,25089.0,38.0,16.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14556,1,0.5703661606059032
5241,33719,38,citizen_birth,native_born,18,10634.0,40.0,10543.0,29.0,22.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14557,0,0.41067062310062136
5242,33720,40,citizen_birth,native_born,40,60209.0,24.0,60074.0,27.0,84.0,married,not_student,M,in_last_year,worked,English,0,0,1,0,0,0,0,14557,0,0.34545221044825675
5243,33721,34,citizen_birth,native_born,45,80208.0,44.0,80078.0,41.0,45.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14558,0,0.15127768624956858
5244,33722,36,citizen_birth,native_born,40,76200.0,73.0,72049.0,4022.0,56.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14558,0,0.237825173634916
5245,33728,83,citizen_birth,native_born,20,16379.0,4035.0,48.0,3285.0,9011.0,widowed,not_student,F,in_last_year,did_not_work,English,0,0,0,0,0,1,0,14560,0,0.3404206424870941
5246,33736,43,noncitizen,foreign_born,45,62182.0,100.0,62061.0,12.0,9.0,married,not_student,M,in_last_year,worked,Telugu,0,1,0,0,0,0,0,14563,1,0.8475169035256066
5247,33737,40,citizen_naturalized,foreign_born,20,1767.0,23.0,1645.0,75.0,24.0,married,not_student,F,in_last_year,not_reported,Telugu,0,1,0,0,0,0,0,14563,1,0.7575560259156106
5248,33748,82,citizen_birth,native_born,0,20325.0,64.0,82.0,70.0,20109.0,divorced,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14568,0,0.20270039150006794
5249,33753,69,citizen_birth,native_born,0,24157.0,41.0,14.0,56.0,24046.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14571,0,0.3511523717891543
5250,33754,65,citizen_birth,native_born,0,204.0,14.0,79.0,60.0,51.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14571,0,0.36370770129834673
5251,33762,41,citizen_birth,native_born,45,40209.0,21.0,40097.0,49.0,42.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14575,0,0.3909870113841382
5252,33763,44,citizen_naturalized,foreign_born,0,226.0,14.0,76.0,51.0,85.0,married,not_student,F,over_five_years_ago,not_reported,Japanese,0,1,0,0,0,0,0,14575,1,0.7423987719021367
5253,33775,46,citizen_naturalized,foreign_born,0,150.0,78.0,32.0,23.0,17.0,married,not_student,F,over_five_years_ago,did_not_work,Urdu,0,1,0,0,0,0,0,14580,1,0.7374492599049445
5254,33776,51,citizen_naturalized,foreign_born,40,24210.0,99.0,24046.0,37.0,28.0,married,not_student,M,in_last_year,worked,Urdu,0,1,0,0,0,0,0,14580,1,0.746634893657813
5255,33784,22,citizen_birth,native_born,8,1868.0,21.0,1651.0,98.0,98.0,never_married,not_student,M,in_last_year,not_reported,English,0,0,0,0,0,1,1,14584,1,0.724123321389981
5256,33788,31,citizen_birth,native_born,35,23238.0,83.0,23026.0,52.0,77.0,never_married,not_student,M,in_last_year,worked,"Kru, Ibo, Yoruba",0,0,1,0,0,0,0,14587,1,0.60101471040776
5257,33808,72,citizen_birth,native_born,0,33818.0,53.0,53.0,60.0,33652.0,married,not_student,M,in_last_five_years,not_reported,English,0,0,0,0,0,1,0,14598,0,0.29670128407306373
5258,33809,70,citizen_birth,native_born,0,19592.0,37.0,23.0,9422.0,10110.0,married,not_student,F,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,14598,0,0.2601466581865922
5259,33810,31,citizen_birth,native_born,20,3232.0,99.0,3007.0,87.0,39.0,never_married,not_student,F,in_last_year,not_reported,English,0,0,0,0,0,1,0,14598,1,0.5110611113806014
5260,33816,41,citizen_birth,native_born,40,60212.0,76.0,60095.0,28.0,13.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14601,0,0.2913689405843391
5261,33817,42,citizen_birth,native_born,40,17704.0,29.0,17547.0,51.0,77.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14601,0,0.3768592016779874
5262,33858,71,citizen_birth,native_born,10,23063.0,1568.0,43.0,90.0,21362.0,divorced,not_student,F,in_last_year,did_not_work,English,0,0,0,0,0,1,0,14618,0,0.22298847555207796
5263,33863,48,citizen_birth,native_born,40,32118.0,33.0,32032.0,46.0,7.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14620,0,0.2900034464924095
5264,33864,46,citizen_birth,native_born,40,56179.0,40.0,56089.0,26.0,24.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14620,0,0.295193788041578
5265,33892,94,citizen_birth,native_born,0,30730.0,4.0,41.0,89.0,30596.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14631,0,0.2502104803412172
5266,33893,94,citizen_birth,native_born,0,5532.0,15.0,100.0,17.0,5400.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14631,0,0.2552652960331759
5267,33924,77,citizen_birth,native_born,0,6184.0,9.0,72.0,96.0,6007.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14644,0,0.2989659551490711
5268,33925,82,citizen_birth,native_born,0,18171.0,65.0,25.0,0.0,18081.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14644,0,0.34008909014998145
5269,33926,32,citizen_birth,native_born,0,7564.0,87.0,100.0,77.0,7300.0,never_married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14644,1,0.597201475122173
5270,33939,63,citizen_birth,native_born,0,7254.0,91.0,33.0,0.0,7130.0,divorced,not_student,F,in_last_five_years,did_not_work,English,0,0,1,0,0,0,0,14649,0,0.35612540201460435
5271,33940,63,citizen_birth,native_born,45,32321.0,88.0,32049.0,94.0,90.0,never_married,not_student,M,in_last_year,worked,English,0,0,1,0,0,0,0,14649,0,0.4516618931743841
5272,33946,79,noncitizen,foreign_born,0,10083.0,3.0,3.0,24.0,10053.0,married,not_student,M,over_five_years_ago,did_not_work,Polish,0,0,0,0,0,1,0,14654,1,0.900983975300495
5273,33947,75,citizen_birth,native_born,0,1605.0,61.0,92.0,19.0,1433.0,married,not_student,F,over_five_years_ago,did_not_work,Polish,0,0,0,0,0,1,0,14654,0,0.32601506930305774
5274,33965,61,citizen_birth,native_born,20,24200.0,84.0,24067.0,24.0,25.0,divorced,public_school,F,in_last_year,worked,English,0,0,1,0,0,0,0,14663,0,0.1910479986144203
5275,33966,37,citizen_birth,native_born,40,22127.0,16012.0,52.0,17.0,6046.0,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14664,0,0.33757514972796177
5276,33977,52,citizen_birth,native_born,40,50150.0,17.0,50039.0,14.0,80.0,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14669,0,0.2754989726804887
5277,33978,20,citizen_birth,native_born,4,192.0,0.0,105.0,24.0,63.0,never_married,public_school,M,in_last_year,not_reported,English,0,0,0,0,0,1,0,14670,1,0.5388769828017442
5278,33982,64,citizen_birth,native_born,40,32435.0,51.0,32213.0,94.0,77.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14673,0,0.24581598437050906
5279,33983,55,citizen_birth,native_born,40,33587.0,15.0,33393.0,141.0,38.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14673,0,0.37592089955165575
5280,33994,69,citizen_birth,native_born,0,4475.0,74.0,4.0,43.0,4354.0,never_married,not_student,M,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,14679,1,0.5473912420412803
5281,33999,48,citizen_birth,native_born,40,250225.0,17.0,250085.0,82.0,41.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14681,0,0.006204379498706357
5282,34000,50,citizen_birth,native_born,15,28205.0,80.0,12027.0,16058.0,40.0,married,not_student,F,in_last_year,did_not_work,English,0,0,0,0,0,1,0,14681,0,0.2864651472618557
5283,34001,18,citizen_birth,native_born,10,367.0,16.0,263.0,70.0,18.0,never_married,public_school,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,14681,1,0.5491428690143361
5284,34010,67,citizen_birth,native_born,0,19305.0,67.0,64.0,75.0,19099.0,married,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,14684,0,0.38174781201026675
5285,34011,64,citizen_birth,native_born,0,24597.0,82.0,67.0,37.0,24411.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14684,0,0.2552295228507049
5286,34012,22,citizen_birth,native_born,0,161.0,29.0,18.0,59.0,55.0,never_married,public_school,M,in_last_five_years,did_not_work,Spanish,1,0,0,0,0,0,0,14685,1,0.529283472564628
5287,34013,48,citizen_birth,native_born,45,63265.0,54.0,63080.0,35.0,96.0,married,not_student,F,in_last_year,worked,English,0,1,0,0,0,0,0,14686,0,0.17534495523434848
5288,34014,48,noncitizen,foreign_born,45,63216.0,68.0,63064.0,84.0,0.0,married,not_student,M,in_last_year,worked,English,0,0,1,0,0,0,0,14686,1,0.8650000679966782
5289,34020,79,citizen_birth,native_born,0,7591.0,54.0,25.0,253.0,7259.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14689,0,0.2870238156780926
5290,34021,79,citizen_birth,native_born,0,18186.0,27.0,11.0,219.0,17929.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14689,0,0.34928487909685063
5291,34034,29,citizen_birth,native_born,70,28692.0,45.0,28549.0,5.0,93.0,never_married,private_school,F,in_last_year,worked,English,0,0,1,0,0,0,0,14693,0,0.40641340311910623
5292,34050,94,citizen_birth,native_born,0,18185.0,13.0,78.0,33.0,18061.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14698,0,0.28697950006232087
5293,34069,24,citizen_birth,native_born,40,22479.0,1698.0,20712.0,10.0,59.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14707,0,0.4110782438408247
5294,34070,24,citizen_birth,native_born,40,35250.0,55.0,35079.0,89.0,27.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14707,0,0.4703673997819378
5295,34072,58,citizen_birth,native_born,40,57043.0,48.0,46074.0,18.0,10903.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14709,0,0.2586415667395344
5296,34073,59,citizen_birth,native_born,0,23209.0,5.0,75.0,99.0,23030.0,married,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,14709,0,0.2743566433759065
5297,34074,20,citizen_birth,native_born,1,575.0,42.0,347.0,86.0,100.0,never_married,not_student,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,14709,1,0.6707173711058624
5298,34078,28,noncitizen,foreign_born,40,67173.0,40.0,67053.0,53.0,27.0,married,not_student,F,in_last_year,worked,Tamil,0,1,0,0,0,0,0,14712,1,0.7828369935062706
5299,34079,31,noncitizen,foreign_born,40,95096.0,14.0,95022.0,57.0,3.0,married,not_student,M,in_last_year,worked,Tamil,0,1,0,0,0,0,0,14712,1,0.7605676193139915
5300,34085,94,citizen_birth,native_born,0,74315.0,92.0,31.0,1633.0,72559.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,14717,0,0.10728153088354704
5301,34090,67,citizen_birth,native_born,40,41360.0,64.0,5407.0,10028.0,25861.0,divorced,not_student,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,14721,0,0.27233767736396614
5302,34092,71,citizen_birth,native_born,0,216.0,40.0,58.0,21.0,97.0,divorced,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,14723,0,0.3130273010160036
5303,34111,36,citizen_birth,native_born,30,16782.0,50.0,16649.0,5.0,78.0,never_married,not_student,F,in_last_year,worked,Spanish,0,0,0,0,0,1,0,14731,0,0.4289174474567595
5304,34113,43,citizen_birth,native_born,0,5927.0,2.0,2.0,75.0,5848.0,divorced,not_student,M,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,1,0,14731,0,0.49746798207208104
5305,34128,55,citizen_birth,native_born,45,40116.0,40.0,40049.0,11.0,16.0,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14741,0,0.31496022535547863
5306,34135,26,citizen_birth,native_born,50,75199.0,21.0,75065.0,49.0,64.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14744,0,0.30316528937092074
5307,34175,39,citizen_birth,native_born,40,505235.0,78.0,505096.0,4.0,57.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14759,0,2.9103956660813924e-05
5308,34176,38,citizen_birth,native_born,40,160292.0,66.0,160073.0,66.0,87.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,14759,0,0.028784640095708927
5309,34179,29,citizen_birth,native_born,50,82275.0,98.0,82039.0,57.0,81.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14761,0,0.23684626925030208
5310,34180,28,citizen_birth,native_born,0,6701.0,48.0,58.0,4.0,6591.0,married,private_school,F,in_last_five_years,did_not_work,Italian,0,0,0,0,0,1,0,14761,0,0.3823748903276618
5311,34193,55,citizen_birth,native_born,40,66194.0,32.0,66057.0,30.0,75.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14767,0,0.22986662637959365
5312,34194,48,citizen_naturalized,foreign_born,40,40158.0,54.0,40023.0,15.0,66.0,married,not_student,F,in_last_year,not_reported,Spanish,0,0,0,0,0,1,0,14767,1,0.5645002690872466
5313,34195,22,citizen_birth,native_born,40,18222.0,56.0,18042.0,75.0,49.0,never_married,not_student,F,in_last_year,not_reported,Spanish,0,0,0,0,0,1,0,14767,0,0.4759896601209107
5314,34196,20,citizen_birth,native_born,25,8183.0,22.0,8094.0,55.0,12.0,never_married,not_student,M,in_last_year,not_reported,Spanish,0,0,0,0,0,1,0,14767,1,0.6499423986947326
5315,34213,65,citizen_birth,native_born,40,39841.0,22.0,5545.0,488.0,33786.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14776,0,0.314673335029588
5316,34214,64,citizen_birth,native_born,8,29964.0,16.0,356.0,98.0,29494.0,married,not_student,F,in_last_year,did_not_work,English,0,0,0,0,0,1,0,14776,0,0.2381665021650604
5317,34219,38,citizen_birth,native_born,50,74184.0,31.0,74006.0,52.0,95.0,married,not_student,F,in_last_year,not_reported,English,0,0,0,0,0,1,0,14780,0,0.16317699671570324
5318,34220,38,citizen_birth,native_born,32,1042.0,826.0,67.0,68.0,81.0,married,not_student,M,in_last_year,not_reported,English,0,0,0,0,0,1,0,14780,1,0.5993462390824239
5319,34224,53,citizen_birth,native_born,40,52206.0,86.0,52083.0,25.0,12.0,never_married,not_student,M,in_last_year,worked,English,0,0,1,0,0,0,0,14782,0,0.3774914509987857
5320,34232,27,citizen_birth,native_born,5,1132.0,73.0,821.0,11.0,227.0,never_married,private_school,M,in_last_year,worked,English,0,0,0,0,0,1,0,14785,1,0.5815581024477766
5321,34237,42,citizen_birth,native_born,40,50253.0,89.0,50059.0,43.0,62.0,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,14788,0,0.30315260639935626
5322,34253,80,citizen_naturalized,foreign_born,0,15576.0,17.0,50.0,29.0,15480.0,widowed,not_student,F,over_five_years_ago,did_not_work,Polish,0,0,0,0,0,1,0,14794,1,0.6605025412618236
